Date,State,covid.states.cases,covid.states.confirmed_rate_per_100k,covid.states.daily_change_confirmed_cases,covid.states.deaths,covid.states.deaths_rate_per_100k,covid.states.growth_rate_confirmed_cases,covid.states.growth_rate_deaths,covid.states.hospitalizedCurrently,covid.states.monthly_change_confirmed_cases,covid.states.monthly_change_deaths,covid.states.monthly_cumulative_change_in_confirmed_cases_percent,covid.states.monthly_cumulative_change_in_deaths_percent,covid.states.negative,covid.states.percent_pop_confirmed_cases,covid.states.percent_pop_deaths,covid.states.positive,covid.states.weekly_change_confirmed_cases,covid.states.weekly_change_deaths,covid.states.weekly_cumulative_change_in_confirmed_cases_percent,covid.states.weekly_cumulative_change_in_deaths_percent
2020-03-15,AK,1.0,0.14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,143.0,0.0,0.0,1.0,0.0,0.0,,
2020-03-16,AK,3.0,0.41,2.0,0.0,0.0,200.0,0.0,,0.0,0.0,,,143.0,0.0,0.0,1.0,0.0,0.0,,
2020-03-17,AK,6.0,0.81,3.0,0.0,0.0,100.0,0.0,,0.0,0.0,,,334.0,0.0,0.0,3.0,0.0,0.0,,
2020-03-18,AK,9.0,1.22,3.0,0.0,0.0,50.0,0.0,,0.0,0.0,,,406.0,0.0,0.0,6.0,0.0,0.0,,
2020-03-19,AK,12.0,1.62,3.0,0.0,0.0,33.33,0.0,,0.0,0.0,,,432.0,0.0,0.0,6.0,11.0,0.0,1100.0,
2020-03-20,AK,14.0,1.9,2.0,0.0,0.0,16.67,0.0,,0.0,0.0,,,686.0,0.0,0.0,12.0,13.0,0.0,1300.0,
2020-03-21,AK,21.0,2.84,7.0,0.0,0.0,50.0,0.0,,0.0,0.0,,,758.0,0.0,0.0,14.0,20.0,0.0,2000.0,
2020-03-22,AK,22.0,2.98,1.0,0.0,0.0,4.76,0.0,,0.0,0.0,,,946.0,0.0,0.0,22.0,21.0,0.0,2100.0,
2020-03-23,AK,36.0,4.87,14.0,0.0,0.0,63.64,0.0,,0.0,0.0,,,946.0,0.0,0.0,22.0,33.0,0.0,1100.0,
2020-03-24,AK,42.0,5.69,6.0,0.0,0.0,16.67,0.0,,0.0,0.0,,,986.0,0.01,0.0,36.0,36.0,0.0,600.0,
2020-03-25,AK,59.0,7.99,17.0,0.0,0.0,40.48,0.0,,0.0,0.0,,,1649.0,0.01,0.0,42.0,50.0,0.0,555.56,
2020-03-26,AK,69.0,9.34,10.0,0.0,0.0,16.95,0.0,,0.0,0.0,,,1801.0,0.01,0.0,59.0,57.0,0.0,475.0,
2020-03-27,AK,85.0,11.51,16.0,1.0,0.14,23.19,0.0,,0.0,0.0,,,2319.0,0.01,0.0,69.0,71.0,1.0,507.14,
2020-03-28,AK,102.0,13.81,17.0,1.0,0.14,20.0,0.0,,0.0,0.0,,,2836.0,0.01,0.0,85.0,81.0,1.0,385.71,
2020-03-29,AK,114.0,15.44,12.0,2.0,0.27,11.76,100.0,,0.0,0.0,,,3232.0,0.02,0.0,102.0,92.0,2.0,418.18,
2020-03-30,AK,120.0,16.25,6.0,2.0,0.27,5.26,0.0,,0.0,0.0,,,3540.0,0.02,0.0,114.0,84.0,2.0,233.33,
2020-03-31,AK,133.0,18.01,13.0,2.0,0.27,10.83,0.0,,0.0,0.0,,,3594.0,0.02,0.0,119.0,91.0,2.0,216.67,
2020-04-01,AK,143.0,19.36,10.0,2.0,0.27,7.52,0.0,,0.0,0.0,,,4470.0,0.02,0.0,133.0,84.0,2.0,142.37,
2020-04-02,AK,146.0,19.77,3.0,2.0,0.27,2.1,0.0,,0.0,0.0,,,4879.0,0.02,0.0,143.0,77.0,2.0,111.59,
2020-04-03,AK,156.0,21.12,10.0,2.0,0.27,6.85,0.0,,0.0,0.0,,,5859.0,0.02,0.0,157.0,71.0,1.0,83.53,100.0
2020-04-04,AK,169.0,22.88,13.0,3.0,0.41,8.33,50.0,,0.0,0.0,,,5869.0,0.02,0.0,171.0,67.0,2.0,65.69,200.0
2020-04-05,AK,183.0,24.78,14.0,4.0,0.54,8.28,33.33,,0.0,0.0,,,6099.0,0.02,0.0,185.0,69.0,2.0,60.53,100.0
2020-04-06,AK,189.0,25.59,6.0,4.0,0.54,3.28,0.0,,0.0,0.0,,,6692.0,0.03,0.0,191.0,69.0,2.0,57.5,100.0
2020-04-07,AK,211.0,28.57,22.0,4.0,0.54,11.64,0.0,,0.0,0.0,,,6700.0,0.03,0.0,213.0,78.0,2.0,58.65,100.0
2020-04-08,AK,224.0,30.33,13.0,5.0,0.68,6.16,25.0,,0.0,0.0,,,6842.0,0.03,0.0,226.0,81.0,3.0,56.64,150.0
2020-04-09,AK,233.0,31.55,9.0,5.0,0.68,4.02,0.0,,0.0,0.0,,,6988.0,0.03,0.0,235.0,87.0,3.0,59.59,150.0
2020-04-10,AK,244.0,33.04,11.0,5.0,0.68,4.72,0.0,,0.0,0.0,,,7186.0,0.03,0.0,246.0,88.0,3.0,56.41,150.0
2020-04-11,AK,255.0,34.53,11.0,6.0,0.81,4.51,20.0,,254.0,6.0,25400.0,,7475.0,0.03,0.0,257.0,86.0,3.0,50.89,100.0
2020-04-12,AK,270.0,36.56,15.0,6.0,0.81,5.88,0.0,,269.0,6.0,26900.0,,7766.0,0.04,0.0,272.0,87.0,2.0,47.54,50.0
2020-04-13,AK,275.0,37.24,5.0,6.0,0.81,1.85,0.0,,274.0,6.0,27400.0,,7553.0,0.04,0.0,277.0,86.0,2.0,45.5,50.0
2020-04-14,AK,283.0,38.32,8.0,7.0,0.95,2.91,16.67,,282.0,7.0,28200.0,,8063.0,0.04,0.0,285.0,72.0,3.0,34.12,75.0
2020-04-15,AK,291.0,39.4,8.0,7.0,0.95,2.83,0.0,,288.0,7.0,9600.0,,8371.0,0.04,0.0,293.0,67.0,2.0,29.91,40.0
2020-04-16,AK,298.0,40.35,7.0,7.0,0.95,2.41,0.0,,292.0,7.0,4866.67,,8435.0,0.04,0.0,300.0,65.0,2.0,27.9,40.0
2020-04-17,AK,307.0,41.57,9.0,7.0,0.95,3.02,0.0,,298.0,7.0,3311.11,,9141.0,0.04,0.0,309.0,63.0,2.0,25.82,40.0
2020-04-18,AK,312.0,42.25,5.0,7.0,0.95,1.63,0.0,39.0,300.0,7.0,2500.0,,9341.0,0.04,0.0,314.0,57.0,1.0,22.35,16.67
2020-04-19,AK,317.0,42.92,5.0,7.0,0.95,1.6,0.0,37.0,303.0,7.0,2164.29,,9576.0,0.04,0.0,319.0,47.0,1.0,17.41,16.67
2020-04-20,AK,319.0,43.19,2.0,7.0,0.95,0.63,0.0,46.0,298.0,7.0,1419.05,,9803.0,0.04,0.0,321.0,44.0,1.0,16.0,16.67
2020-04-21,AK,327.0,44.28,8.0,7.0,0.95,2.51,0.0,42.0,305.0,7.0,1386.36,,10790.0,0.04,0.0,329.0,44.0,0.0,15.55,0.0
2020-04-22,AK,333.0,45.09,6.0,7.0,0.95,1.83,0.0,39.0,297.0,7.0,825.0,,11824.0,0.05,0.0,335.0,42.0,0.0,14.43,0.0
2020-04-23,AK,335.0,45.36,2.0,7.0,0.95,0.6,0.0,42.0,293.0,7.0,697.62,,11824.0,0.05,0.0,337.0,37.0,0.0,12.42,0.0
2020-04-24,AK,337.0,45.63,2.0,7.0,0.95,0.6,0.0,36.0,278.0,7.0,471.19,,11942.0,0.05,0.0,339.0,30.0,0.0,9.77,0.0
2020-04-25,AK,337.0,45.63,0.0,7.0,0.95,0.0,0.0,32.0,268.0,7.0,388.41,,15393.0,0.05,0.0,339.0,25.0,0.0,8.01,0.0
2020-04-26,AK,339.0,45.9,2.0,7.0,0.95,0.59,0.0,14.0,254.0,6.0,298.82,600.0,15836.0,0.05,0.0,341.0,22.0,0.0,6.94,0.0
2020-04-27,AK,343.0,46.44,4.0,7.0,0.95,1.18,0.0,10.0,241.0,6.0,236.27,600.0,15911.0,0.05,0.0,345.0,24.0,0.0,7.52,0.0
2020-04-28,AK,349.0,47.26,6.0,7.0,0.95,1.75,0.0,16.0,235.0,5.0,206.14,250.0,16738.0,0.05,0.0,351.0,22.0,0.0,6.73,0.0
2020-04-29,AK,353.0,47.8,4.0,7.0,0.95,1.15,0.0,14.0,233.0,5.0,194.17,250.0,18764.0,0.05,0.0,355.0,20.0,0.0,6.01,0.0
2020-04-30,AK,353.0,47.8,0.0,7.0,0.95,0.0,0.0,19.0,220.0,5.0,165.41,250.0,18764.0,0.05,0.0,355.0,18.0,0.0,5.37,0.0
2020-05-01,AK,362.0,49.02,9.0,7.0,0.95,2.55,0.0,25.0,219.0,5.0,153.15,250.0,19961.0,0.05,0.0,364.0,25.0,0.0,7.42,0.0
2020-05-02,AK,363.0,49.15,1.0,7.0,0.95,0.28,0.0,10.0,217.0,5.0,148.63,250.0,21034.0,0.05,0.0,365.0,26.0,0.0,7.72,0.0
2020-05-03,AK,366.0,49.56,3.0,7.0,0.95,0.83,0.0,12.0,210.0,5.0,134.62,250.0,21210.0,0.05,0.0,368.0,27.0,0.0,7.96,0.0
2020-05-04,AK,368.0,49.83,2.0,7.0,0.95,0.55,0.0,12.0,199.0,4.0,117.75,133.33,21353.0,0.05,0.0,370.0,25.0,0.0,7.29,0.0
2020-05-05,AK,369.0,49.97,1.0,7.0,0.95,0.27,0.0,13.0,186.0,3.0,101.64,75.0,22321.0,0.05,0.0,371.0,20.0,0.0,5.73,0.0
2020-05-06,AK,370.0,50.1,1.0,8.0,1.08,0.27,14.29,8.0,181.0,4.0,95.77,100.0,23283.0,0.05,0.0,372.0,17.0,1.0,4.82,14.29
2020-05-07,AK,373.0,50.51,3.0,8.0,1.08,0.81,0.0,12.0,162.0,4.0,76.78,100.0,23967.0,0.05,0.0,374.0,20.0,1.0,5.67,14.29
2020-05-08,AK,376.0,50.91,3.0,8.0,1.08,0.8,0.0,16.0,152.0,3.0,67.86,60.0,25096.0,0.05,0.0,377.0,14.0,1.0,3.87,14.29
2020-05-09,AK,377.0,51.05,1.0,8.0,1.08,0.27,0.0,8.0,144.0,3.0,61.8,60.0,26071.0,0.05,0.0,378.0,14.0,1.0,3.86,14.29
2020-05-10,AK,378.0,51.18,1.0,8.0,1.08,0.27,0.0,8.0,134.0,3.0,54.92,60.0,26985.0,0.05,0.0,379.0,12.0,1.0,3.28,14.29
2020-05-11,AK,380.0,51.45,2.0,8.0,1.08,0.53,0.0,7.0,125.0,2.0,49.02,33.33,28299.0,0.05,0.0,381.0,12.0,1.0,3.26,14.29
2020-05-12,AK,383.0,51.86,3.0,8.0,1.08,0.79,0.0,10.0,113.0,2.0,41.85,33.33,29578.0,0.05,0.0,383.0,14.0,1.0,3.79,14.29
2020-05-13,AK,383.0,51.86,0.0,8.0,1.08,0.0,0.0,12.0,108.0,2.0,39.27,33.33,30266.0,0.05,0.0,383.0,13.0,0.0,3.51,0.0
2020-05-14,AK,387.0,52.4,4.0,8.0,1.08,1.04,0.0,12.0,104.0,1.0,36.75,14.29,31375.0,0.05,0.0,387.0,14.0,0.0,3.75,0.0
2020-05-15,AK,388.0,52.54,1.0,8.0,1.08,0.26,0.0,8.0,97.0,1.0,33.33,14.29,32030.0,0.05,0.0,388.0,12.0,0.0,3.19,0.0
2020-05-16,AK,392.0,53.08,4.0,8.0,1.08,1.03,0.0,10.0,94.0,1.0,31.54,14.29,32889.0,0.05,0.0,392.0,15.0,0.0,3.98,0.0
2020-05-17,AK,396.0,53.62,4.0,8.0,1.08,1.02,0.0,13.0,89.0,1.0,28.99,14.29,34255.0,0.05,0.0,396.0,18.0,0.0,4.76,0.0
2020-05-18,AK,399.0,54.03,3.0,8.0,1.08,0.76,0.0,9.0,87.0,1.0,27.88,14.29,35212.0,0.05,0.0,399.0,19.0,0.0,5.0,0.0
2020-05-19,AK,399.0,54.03,0.0,8.0,1.08,0.0,0.0,16.0,82.0,1.0,25.87,14.29,35981.0,0.05,0.0,399.0,16.0,0.0,4.18,0.0
2020-05-20,AK,402.0,54.43,3.0,8.0,1.08,0.75,0.0,16.0,83.0,1.0,26.02,14.29,36643.0,0.05,0.0,402.0,19.0,0.0,4.96,0.0
2020-05-21,AK,402.0,54.43,0.0,8.0,1.08,0.0,0.0,19.0,75.0,1.0,22.94,14.29,39143.0,0.05,0.0,402.0,15.0,0.0,3.88,0.0
2020-05-22,AK,404.0,54.7,2.0,8.0,1.08,0.5,0.0,15.0,71.0,1.0,21.32,14.29,41042.0,0.05,0.0,404.0,16.0,0.0,4.12,0.0
2020-05-23,AK,409.0,55.38,5.0,8.0,1.08,1.24,0.0,10.0,74.0,1.0,22.09,14.29,41943.0,0.06,0.0,408.0,17.0,0.0,4.34,0.0
2020-05-24,AK,409.0,55.38,0.0,8.0,1.08,0.0,0.0,10.0,72.0,1.0,21.36,14.29,43099.0,0.06,0.0,408.0,13.0,0.0,3.28,0.0
2020-05-25,AK,412.0,55.79,3.0,8.0,1.08,0.73,0.0,10.0,75.0,1.0,22.26,14.29,44063.0,0.06,0.0,409.0,13.0,0.0,3.26,0.0
2020-05-26,AK,416.0,56.33,4.0,8.0,1.08,0.97,0.0,12.0,77.0,1.0,22.71,14.29,44553.0,0.06,0.0,411.0,17.0,0.0,4.26,0.0
2020-05-27,AK,417.0,56.46,1.0,8.0,1.08,0.24,0.0,14.0,74.0,1.0,21.57,14.29,45951.0,0.06,0.0,412.0,15.0,0.0,3.73,0.0
2020-05-28,AK,430.0,58.22,13.0,8.0,1.08,3.12,0.0,10.0,81.0,1.0,23.21,14.29,47545.0,0.06,0.0,425.0,28.0,0.0,6.97,0.0
2020-05-29,AK,436.0,59.04,6.0,8.0,1.08,1.4,0.0,14.0,83.0,1.0,23.51,14.29,49009.0,0.06,0.0,430.0,32.0,0.0,7.92,0.0
2020-05-30,AK,441.0,59.71,5.0,8.0,1.08,1.15,0.0,14.0,88.0,1.0,24.93,14.29,51261.0,0.06,0.0,434.0,32.0,0.0,7.82,0.0
2020-05-31,AK,469.0,63.51,28.0,8.0,1.08,6.35,0.0,14.0,107.0,1.0,29.56,14.29,51261.0,0.06,0.0,434.0,60.0,0.0,14.67,0.0
2020-06-01,AK,476.0,64.45,7.0,8.0,1.08,1.49,0.0,10.0,113.0,1.0,31.13,14.29,53723.0,0.06,0.0,467.0,64.0,0.0,15.53,0.0
2020-06-02,AK,497.0,67.3,21.0,8.0,1.08,4.41,0.0,10.0,131.0,1.0,35.79,14.29,55716.0,0.07,0.0,487.0,81.0,0.0,19.47,0.0
2020-06-03,AK,516.0,69.87,19.0,8.0,1.08,3.82,0.0,11.0,148.0,1.0,40.22,14.29,57677.0,0.07,0.0,505.0,99.0,0.0,23.74,0.0
2020-06-04,AK,542.0,73.39,26.0,8.0,1.08,5.04,0.0,13.0,173.0,1.0,46.88,14.29,59584.0,0.07,0.0,513.0,112.0,0.0,26.05,0.0
2020-06-05,AK,565.0,76.5,23.0,8.0,1.08,4.24,0.0,8.0,195.0,0.0,52.7,0.0,60466.0,0.08,0.0,524.0,129.0,0.0,29.59,0.0
2020-06-06,AK,579.0,78.4,14.0,8.0,1.08,2.48,0.0,7.0,206.0,0.0,55.23,0.0,63365.0,0.08,0.0,536.0,138.0,0.0,31.29,0.0
2020-06-07,AK,588.0,79.62,9.0,8.0,1.08,1.55,0.0,7.0,212.0,0.0,56.38,0.0,64360.0,0.08,0.0,544.0,119.0,0.0,25.37,0.0
2020-06-08,AK,607.0,82.19,19.0,8.0,1.08,3.23,0.0,7.0,230.0,0.0,61.01,0.0,65349.0,0.08,0.0,563.0,131.0,0.0,27.52,0.0
2020-06-09,AK,620.0,83.95,13.0,9.0,1.22,2.14,12.5,12.0,242.0,1.0,64.02,12.5,66317.0,0.08,0.0,573.0,123.0,1.0,24.75,12.5
2020-06-10,AK,642.0,86.93,22.0,9.0,1.22,3.55,0.0,22.0,262.0,1.0,68.95,12.5,67127.0,0.09,0.0,593.0,126.0,1.0,24.42,12.5
2020-06-11,AK,666.0,90.18,24.0,9.0,1.22,3.74,0.0,18.0,283.0,1.0,73.89,12.5,68400.0,0.09,0.0,611.0,124.0,1.0,22.88,12.5
2020-06-12,AK,688.0,93.16,22.0,10.0,1.35,3.3,11.11,15.0,305.0,2.0,79.63,25.0,70255.0,0.09,0.0,625.0,123.0,2.0,21.77,25.0
2020-06-13,AK,722.0,97.76,34.0,10.0,1.35,4.94,0.0,12.0,335.0,2.0,86.56,25.0,71149.0,0.1,0.0,654.0,143.0,2.0,24.7,25.0
2020-06-14,AK,734.0,99.39,12.0,10.0,1.35,1.66,0.0,11.0,346.0,2.0,89.18,25.0,72806.0,0.1,0.0,661.0,146.0,2.0,24.83,25.0
2020-06-15,AK,738.0,99.93,4.0,10.0,1.35,0.54,0.0,21.0,346.0,2.0,88.27,25.0,73773.0,0.1,0.0,664.0,131.0,2.0,21.58,25.0
2020-06-16,AK,751.0,101.69,13.0,10.0,1.35,1.76,0.0,22.0,355.0,2.0,89.65,25.0,75539.0,0.1,0.0,676.0,131.0,1.0,21.13,11.11
2020-06-17,AK,776.0,105.08,25.0,10.0,1.35,3.33,0.0,23.0,377.0,2.0,94.49,25.0,77013.0,0.11,0.0,696.0,134.0,1.0,20.87,11.11
2020-06-18,AK,795.0,107.65,19.0,10.0,1.35,2.45,0.0,18.0,396.0,2.0,99.25,25.0,80477.0,0.11,0.0,708.0,129.0,1.0,19.37,11.11
2020-06-19,AK,821.0,111.17,26.0,10.0,1.35,3.27,0.0,18.0,419.0,2.0,104.23,25.0,82909.0,0.11,0.0,722.0,133.0,0.0,19.33,0.0
2020-06-20,AK,845.0,114.42,24.0,10.0,1.35,2.92,0.0,16.0,443.0,2.0,110.2,25.0,86175.0,0.11,0.0,743.0,123.0,0.0,17.04,0.0
2020-06-21,AK,859.0,116.31,14.0,10.0,1.35,1.66,0.0,15.0,455.0,2.0,112.62,25.0,87296.0,0.12,0.0,755.0,125.0,0.0,17.03,0.0
2020-06-22,AK,869.0,117.67,10.0,10.0,1.35,1.16,0.0,13.0,460.0,2.0,112.47,25.0,90063.0,0.12,0.0,761.0,131.0,0.0,17.75,0.0
2020-06-23,AK,905.0,122.54,36.0,10.0,1.35,4.14,0.0,14.0,496.0,2.0,121.27,25.0,92169.0,0.12,0.0,778.0,154.0,0.0,20.51,0.0
2020-06-24,AK,926.0,125.39,21.0,10.0,1.35,2.32,0.0,16.0,514.0,2.0,124.76,25.0,95304.0,0.13,0.0,792.0,150.0,0.0,19.33,0.0
2020-06-25,AK,971.0,131.48,45.0,10.0,1.35,4.86,0.0,14.0,555.0,2.0,133.41,25.0,98636.0,0.13,0.0,816.0,176.0,0.0,22.14,0.0
2020-06-26,AK,1001.0,135.54,30.0,12.0,1.62,3.09,20.0,12.0,584.0,4.0,140.05,50.0,100956.0,0.14,0.0,836.0,180.0,2.0,21.92,20.0
2020-06-27,AK,1027.0,139.06,26.0,12.0,1.62,2.6,0.0,11.0,597.0,4.0,138.84,50.0,104727.0,0.14,0.0,854.0,182.0,2.0,21.54,20.0
2020-06-28,AK,1060.0,143.53,33.0,12.0,1.62,3.21,0.0,12.0,624.0,4.0,143.12,50.0,107417.0,0.14,0.0,883.0,201.0,2.0,23.4,20.0
2020-06-29,AK,1085.0,146.92,25.0,12.0,1.62,2.36,0.0,16.0,644.0,4.0,146.03,50.0,107805.0,0.15,0.0,904.0,216.0,2.0,24.86,20.0
2020-06-30,AK,1132.0,153.28,47.0,12.0,1.62,4.33,0.0,18.0,663.0,4.0,141.36,50.0,111245.0,0.15,0.0,940.0,227.0,2.0,25.08,20.0
2020-07-01,AK,1174.0,158.97,42.0,12.0,1.62,3.71,0.0,20.0,698.0,4.0,146.64,50.0,113422.0,0.16,0.0,978.0,248.0,2.0,26.78,20.0
2020-07-02,AK,1224.0,165.74,50.0,12.0,1.62,4.26,0.0,18.0,727.0,4.0,146.28,50.0,114892.0,0.17,0.0,1017.0,253.0,2.0,26.06,20.0
2020-07-03,AK,1284.0,173.86,60.0,13.0,1.76,4.9,8.33,25.0,768.0,5.0,148.84,62.5,119145.0,0.17,0.0,1063.0,283.0,1.0,28.27,8.33
2020-07-04,AK,1339.0,181.31,55.0,14.0,1.9,4.28,7.69,23.0,797.0,6.0,147.05,75.0,121621.0,0.18,0.0,1111.0,312.0,2.0,30.38,16.67
2020-07-05,AK,1371.0,185.64,32.0,14.0,1.9,2.39,0.0,19.0,806.0,6.0,142.65,75.0,122615.0,0.19,0.0,1138.0,311.0,2.0,29.34,16.67
2020-01-21,AZ,,,,,,,,,,,,,,,,,,,,
2020-01-22,AZ,,,,,,,,,,,,,,,,,,,,
2020-01-23,AZ,,,,,,,,,,,,,,,,,,,,
2020-01-24,AZ,,,,,,,,,,,,,,,,,,,,
2020-01-25,AZ,,,,,,,,,,,,,,,,,,,,
2020-01-26,AZ,1.0,0.01,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,,0.0,0.0,,1.0,0.0,1.0,0.0
2020-01-27,AZ,1.0,0.01,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,,0.0,0.0,,1.0,0.0,1.0,0.0
2020-01-28,AZ,1.0,0.01,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,,0.0,0.0,,0.0,0.0,,
2020-01-29,AZ,1.0,0.01,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,,0.0,0.0,,0.0,0.0,,
2020-01-30,AZ,1.0,0.01,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,,0.0,0.0,,0.0,0.0,,
2020-01-31,AZ,1.0,0.01,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,,0.0,0.0,,0.0,0.0,,
2020-02-01,AZ,1.0,0.01,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,,0.0,0.0,,0.0,0.0,,
2020-02-02,AZ,1.0,0.01,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
2020-02-03,AZ,1.0,0.01,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
2020-02-04,AZ,1.0,0.01,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
2020-02-05,AZ,1.0,0.01,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
2020-02-06,AZ,1.0,0.01,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
2020-02-07,AZ,1.0,0.01,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
2020-02-08,AZ,1.0,0.01,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
2020-02-09,AZ,1.0,0.01,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
2020-02-10,AZ,1.0,0.01,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
2020-02-11,AZ,1.0,0.01,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
2020-02-12,AZ,1.0,0.01,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
2020-02-13,AZ,1.0,0.01,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
2020-02-14,AZ,1.0,0.01,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
2020-02-15,AZ,1.0,0.01,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
2020-02-16,AZ,1.0,0.01,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
2020-02-17,AZ,1.0,0.01,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
2020-02-18,AZ,1.0,0.01,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
2020-02-19,AZ,1.0,0.01,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0,
2020-02-20,AZ,1.0,0.01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,
2020-02-21,AZ,1.0,0.01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,
2020-02-22,AZ,1.0,0.01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,
2020-02-23,AZ,1.0,0.01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,
2020-02-24,AZ,1.0,0.01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,
2020-02-25,AZ,1.0,0.01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,
2020-02-26,AZ,1.0,0.01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,
2020-02-27,AZ,1.0,0.01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,
2020-02-28,AZ,1.0,0.01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,
2020-02-29,AZ,1.0,0.01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,
2020-03-01,AZ,1.0,0.01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,
2020-03-02,AZ,1.0,0.01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,
2020-03-03,AZ,2.0,0.03,1.0,0.0,0.0,100.0,0.0,,1.0,0.0,100.0,,,0.0,0.0,,1.0,0.0,100.0,
2020-03-04,AZ,2.0,0.03,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,100.0,,27.0,0.0,0.0,2.0,1.0,0.0,100.0,
2020-03-05,AZ,2.0,0.03,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,100.0,,28.0,0.0,0.0,2.0,1.0,0.0,100.0,
2020-03-06,AZ,3.0,0.04,1.0,0.0,0.0,50.0,0.0,,2.0,0.0,200.0,,33.0,0.0,0.0,3.0,2.0,0.0,200.0,
2020-03-07,AZ,5.0,0.07,2.0,0.0,0.0,66.67,0.0,,4.0,0.0,400.0,,44.0,0.0,0.0,5.0,4.0,0.0,400.0,
2020-03-08,AZ,5.0,0.07,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,400.0,,44.0,0.0,0.0,5.0,4.0,0.0,400.0,
2020-03-09,AZ,6.0,0.09,1.0,0.0,0.0,20.0,0.0,,5.0,0.0,500.0,,44.0,0.0,0.0,5.0,5.0,0.0,500.0,
2020-03-10,AZ,6.0,0.09,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,500.0,,51.0,0.0,0.0,6.0,4.0,0.0,200.0,
